,INT_ANY,INT_IDEO,INT_LOG,INT_MISC,addnotes,alternative,alternative_txt,approxdate,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,city,claim2,claim3,claimed,claimmode,claimmode2,claimmode2_txt,claimmode3,claimmode3_txt,claimmode_txt,compclaim,corp1,corp2,corp3,country,country_txt,crit1,crit2,crit3,dbsource,divert,doubtterr,eventid,extended,gname,gname2,gname3,gsubname,gsubname2,gsubname3,guncertain1,guncertain2,guncertain3,hostkidoutcome,hostkidoutcome_txt,iday,imonth,ingroup,ingroup2,ingroup3,ishostkid,iyear,kidhijcountry,latitude,location,longitude,motive,multiple,natlty1,natlty1_txt,natlty2,natlty2_txt,natlty3,natlty3_txt,ndays,nhostkid,nhostkidus,nhours,nkill,nkillter,nkillus,nperpcap,nperps,nreleased,nwound,nwoundte,nwoundus,propcomment,property,propextent,propextent_txt,propvalue,provstate,ransom,ransomamt,ransomamtus,ransomnote,ransompaid,ransompaidus,region,region_txt,related,resolution,scite1,scite2,scite3,specificity,success,suicide,summary,target1,target2,target3,targsubtype1,targsubtype1_txt,targsubtype2,targsubtype2_txt,targsubtype3,targsubtype3_txt,targtype1,targtype1_txt,targtype2,targtype2_txt,targtype3,targtype3_txt,vicinity,weapdetail,weapsubtype1,weapsubtype1_txt,weapsubtype2,weapsubtype2_txt,weapsubtype3,weapsubtype3_txt,weapsubtype4,weapsubtype4_txt,weaptype1,weaptype1_txt,weaptype2,weaptype2_txt,weaptype3,weaptype3_txt,weaptype4,weaptype4_txt,datetime
14913,,,,,,,,2016-01-03 00:00:00,3,Bombing/Explosion,,,,,Baghdad,,,1.0,8.0,,,,,Personal claim,,Not Applicable,,,95.0,Iraq,1,1,1,,,0,201601030024,0.0,Islamic State of Iraq and the Levant (ISIL),,,,,,0.0,,,,,3,1,,,,0.0,2016,,33.27264,The incident occurred in the Jihad area in the Rasheed neighborhood.,44.299996,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,4.0,0.0,0.0,It is unknown if any property was damaged in this attack.,-9,,,,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Security Roundup 1900 GMT 3 January 2016,"" OSC Summary, January 3, 2016.","""Terrorism: Transcript of ISIL's Al-Bayan Radio Broadcast for 6 January,"" Twitter, January 6, 2016.",,0.0,1,0,"01/03/2016: An explosive device detonated in Jihad area, Baghdad city, Baghdad governorate, Iraq. At least one person was killed and four people were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.",Civilians,,,67.0,Unnamed civilians-ambiguous,,,,,14.0,Private Citizens & Property,,,,,0.0,An explosives-laden package was used in the attack.,9.0,Letter Bomb,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-01-03
14914,,,,,,,,2016-01-03 00:00:00,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Not Applicable,,,95.0,Iraq,1,1,1,,,0,201601030025,0.0,Unknown,,,,,,0.0,,,,,3,1,,,,0.0,2016,,33.216563,The incident occurred in the Turath area in the Rasheed district.,44.334786,,0.0,95.0,Iraq,,,,,,,,,2.0,0.0,0.0,0.0,-99.0,,5.0,0.0,0.0,It is unknown if any property was damaged in this attack.,-9,,,,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Security Roundup 1900 GMT 3 January 2016,"" OSC Summary, January 3, 2016.",,,0.0,1,0,"01/03/2016: An explosive device detonated near shops in Turath area, Baghdad city, Baghdad governorate, Iraq. At least two people were killed and five people were injured in the blast. No group claimed responsibility for the incident.",Civilians,,,67.0,Unnamed civilians-ambiguous,,,,,14.0,Private Citizens & Property,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-01-03
14915,,,,,,,,2016-01-03 00:00:00,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Iraqi Ministry of Interior,,,95.0,Iraq,1,1,1,,,0,201601030026,0.0,Unknown,,,,,,0.0,,,,,3,1,,,,0.0,2016,,33.295551,The incident occurred in the Yarmuk area in the Mansour neighborhood.,44.341653,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,0.0,0.0,0.0,A vehicle was damaged in this attack.,1,3.0,Minor (likely < $1 million),-99.0,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Security Roundup 1900 GMT 3 January 2016,"" OSC Summary, January 3, 2016.",,,0.0,1,0,"01/03/2016: An explosive device attached to a vehicle detonated in Yarmuk area, Baghdad city, Baghdad governorate, Iraq. The owner of the vehicle, an Interior Ministry captain, was killed in the blast. No group claimed responsibility for the incident.",Car of Captain,,,18.0,Government Employees,,,,,2.0,Government (General),,,,,0.0,,29.0,Sticky Bomb,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-01-03
14916,,,,,,,,2016-01-03 00:00:00,6,Hostage Taking (Kidnapping),,,,,Mosul,,,0.0,,,,,,,,Not Applicable,,,95.0,Iraq,1,1,1,,,0,201601030027,0.0,Islamic State of Iraq and the Levant (ISIL),,,,,,0.0,,,4.0,Hostage(s) killed (not during rescue attempt),3,1,,,,1.0,2016,,36.356648,,43.164,"The specific motive is unknown; however, sources posited that the Islamic State of Iraq and the Levant (ISIL) carried out the attack because the victims had refused to participate in sexual acts with ISIL members.",0.0,95.0,Iraq,,,,,,18.0,0.0,-99.0,18.0,0.0,0.0,0.0,-99.0,0.0,,0.0,0.0,,0,,,,Nineveh,0.0,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Security Roundup 1900 GMT 3 January 2016,"" OSC Summary, January 3, 2016.",,,1.0,1,0,"01/03/2016: Assailants executed 18 women in Mosul, Nineveh, Iraq. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL), noting that the victims had refused to participate in sexual acts with ISIL members.",Women,,,67.0,Unnamed civilians-ambiguous,,,,,14.0,Private Citizens & Property,,,,,0.0,,5.0,Unknown Gun Type,,,,,,,5,Firearms,,,,,,,2016-01-03
14917,,,,,,,,2016-01-03 00:00:00,2,Armed Assault,,,,,Tal Masud,,,0.0,,,,,,,,Tal Mas'ud Area,,,95.0,Iraq,1,1,1,,,0,201601030028,0.0,Islamic State of Iraq and the Levant (ISIL),,,,,,0.0,,,,,3,1,,,,0.0,2016,,36.229574,,42.236244,,0.0,95.0,Iraq,,,,,,,,,3.0,3.0,0.0,0.0,3.0,,0.0,0.0,0.0,,0,,,,Nineveh,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Security Roundup 1900 GMT 3 January 2016,"" OSC Summary, January 3, 2016.",,,2.0,0,0,"01/03/2016: Assailants attacked Tal Mas'ud, Nineveh, Iraq. Security forces repelled the assault, killing three assailants. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",Area,,,75.0,Village/cities/towns/suburb,,,,,14.0,Private Citizens & Property,,,,,0.0,,5.0,Unknown Gun Type,,,,,,,5,Firearms,,,,,,,2016-01-03
14928,,,,,,,,,3,Bombing/Explosion,,,,,Yusufiyah,,,1.0,8.0,,,,,Personal claim,,Iraqi Volunteer Forces,,,95.0,Iraq,1,1,1,,,0,201601030039,0.0,Islamic State of Iraq and the Levant (ISIL),,,,,,0.0,,,,,3,1,,,,0.0,2016,,33.079245,,44.25308,,0.0,95.0,Iraq,,,,,,,,,0.0,0.0,0.0,0.0,-99.0,,3.0,0.0,0.0,It is unknown if any property was damaged in this attack.,-9,,,,Babil,,,,,,,10.0,Middle East & North Africa,,,"""Bomb blast wounds 3 volunteer soldiers in southern Baghdad,"" Iraqi News, January 3, 2016.","""Terrorism: Transcript of ISIL's Al-Bayan Radio Broadcast for 3 January,"" Twitter, January 3, 2016.",,1.0,1,0,"01/03/2016: An explosive device detonated targeting an Iraqi Volunteer Forces vehicle in Yusufiyah, Babil governorate, Iraq. At least three volunteer fighters were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.",Vehicles of Members,,,94.0,Non-State Militia,,,,,17.0,Terrorists/Non-State Militia,,,,,0.0,A roadside bomb was used in the attack.,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-01-03
14929,,,,,,,,,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Saudi Arabian Ministry of Foreign Affairs,,,95.0,Iraq,1,1,1,,,0,201601030040,0.0,Harakat al-Nujaba,,,,,,0.0,,,,,3,1,,,,0.0,2016,,33.325035,,44.422723,"The specific motive is unknown; however, sources noted that the attack occurred following the execution of Ayatollah Sheikh Nimr al-Nimr and 46 others in Saudi Arabia.",0.0,173.0,Saudi Arabia,,,,,,,,,0.0,0.0,0.0,0.0,-99.0,,0.0,0.0,0.0,The Saudi Arabian embassy was damaged in this attack.,1,3.0,Minor (likely < $1 million),-99.0,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Newly opened Saudi embassy in Baghdad struck by rocket after Sheikh Nimr's execution,"" NEWS.com.au, January 3, 2016.","""Watch footage of rocket attack launched at Saudi embassy in Baghdad,"" Press TV, January 4, 2016.",,1.0,1,0,"01/03/2016: Assailants fired a rocket at the Saudi Arabian embassy in Baghdad city, Baghdad governorate, Iraq. There were no reported casualties resulting from the assault. No group claimed responsibility for the incident; however, sources suspected that the Harakat al-Nujaba militia was involved and noted that the attack occurred following the execution of Ayatollah Sheikh Nimr al-Nimr and 46 others in Saudi Arabia.",Embassy,,,46.0,Embassies/Consulates,,,,,7.0,Government (Diplomatic),,,,,0.0,A rocket was used in the attack.,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-01-03
14937,,,,,,,,2016-01-04 00:00:00,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Not Applicable,,,95.0,Iraq,1,1,1,,,0,201601040003,0.0,Unknown,,,,,,0.0,,,,,4,1,,,,0.0,2016,,33.325503,The incident occurred in the Al Bakriyah area.,44.420383,,0.0,95.0,Iraq,,,,,,,,,2.0,0.0,0.0,0.0,-99.0,,8.0,0.0,0.0,It is unknown if any property was damaged in this attack.,-9,,,,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Roundup of Security Incidents 29 December-4 January 2016,"" OSC Summary, December 29, 2015.",,,1.0,1,0,"01/04/2016: An explosive device detonated near a produce market in Al Bakriyah, Baghdad city, Baghdad governorate, Iraq. At least two people were killed and eight people were injured in the blast. No group claimed responsibility for the incident.",Civilians,,,67.0,Unnamed civilians-ambiguous,,,,,14.0,Private Citizens & Property,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-01-04
14938,,,,,,,,,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Not Applicable,,,95.0,Iraq,1,1,1,,,0,201601040004,0.0,Unknown,,,,,,0.0,,,,,4,1,,,,0.0,2016,,33.325312,The incident occurred in the As Siba area.,44.421646,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,6.0,0.0,0.0,It is unknown if any property was damaged in this attack.,-9,,,,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Roundup of Security Incidents 29 December-4 January 2016,"" OSC Summary, December 29, 2015.",,,1.0,1,0,"01/04/2016: An explosive device detonated near shops in As Siba area, Baghdad city, Baghdad governorate, Iraq. At least one person was killed and six people were injured in the blast. No group claimed responsibility for the incident.",Civilians,,,67.0,Unnamed civilians-ambiguous,,,,,14.0,Private Citizens & Property,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-01-04
14939,,,,,,,,,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Not Applicable,,,95.0,Iraq,1,1,1,,,0,201601040005,0.0,Unknown,,,,,,0.0,,,,,4,1,,,,0.0,2016,,33.369722,The incident occurred in the Shuala area in the Kadhimiya neighborhood.,44.2775,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,8.0,0.0,0.0,It is unknown if any property was damaged in this attack.,-9,,,,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Roundup of Security Incidents 29 December-4 January 2016,"" OSC Summary, December 29, 2015.",,,0.0,1,0,"01/04/2016: An explosive device detonated near shops in Shuala area, Baghdad city, Baghdad governorate, Iraq. At least one person was killed and eight people were injured in the blast. No group claimed responsibility for the incident.",Civilians,,,67.0,Unnamed civilians-ambiguous,,,,,14.0,Private Citizens & Property,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-01-04
14967,,,,,,,,,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Not Applicable,,,95.0,Iraq,1,1,1,,,0,201601040044,0.0,Unknown,,,,,,0.0,,,,,4,1,,,,0.0,2016,,33.324681,The incident occurred in the al-Khalisa area.,44.422352,,0.0,95.0,Iraq,,,,,,,,,2.0,0.0,0.0,0.0,-99.0,,5.0,0.0,0.0,It is unknown if any property was damaged in this attack.,-9,,,,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""7 people killed, wounded in bomb blast south of Baghdad,"" Iraqi News, January 4, 2016.",,,1.0,1,0,"01/04/2016: An explosive device detonated near a vehicle showroom in al-Khalisa area, Baghdad city, Baghdad governorate, Iraq. At least two people were killed and five people were injured in the blast. No group claimed responsibility for the incident.",Civilians,,,67.0,Unnamed civilians-ambiguous,,,,,14.0,Private Citizens & Property,,,,,1.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-01-04
14969,,,,,,,,,3,Bombing/Explosion,,,,,Hadithah,,,1.0,8.0,,,,,Personal claim,,Iraqi Armed Forces,Unknown,,95.0,Iraq,1,1,1,,,0,201601040046,0.0,Islamic State of Iraq and the Levant (ISIL),,,,,,0.0,,,,,4,1,,,,0.0,2016,,34.14041,,42.377598,,0.0,95.0,Iraq,95.0,Iraq,,,,,,,112.0,101.0,0.0,0.0,200.0,,30.0,,0.0,,0,,,,Al Anbar,,,,,,,10.0,Middle East & North Africa,,,"""Islamic State launches offensives near northwest Iraqi city,"" Reuters UK, January 5, 2016.","""IS attacks Iraqi troops outside western city of Haditha, killing 11,"" The Canadian Press, January 4, 2016.","""IS attacks troops in western Iraq, killing 11,"" Tulsa World, January 4, 2016.",1.0,1,1,"01/04/2016: Assailants attacked joint forces with explosives-laden vehicles and other explosive devices in Hadithah, Al Anbar, Iraq. At least 11 security force members and more than 100 assailants were killed and 30 members were injured in the attack. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.",Joint Forces,Members,,34.0,"Military Personnel (soldiers, troops, officers, forces)",94.0,Non-State Militia,,,4.0,Military,17.0,Terrorists/Non-State Militia,,,0.0,,15.0,Vehicle,16.0,Unknown Explosive Type,,,,,6,Explosives/Bombs/Dynamite,6.0,Explosives/Bombs/Dynamite,,,,,2016-01-04
14970,,,,,,,,2016-01-04 00:00:00,2,Armed Assault,,,,,Iskandariyah,,,0.0,,,,,,,,Mohammed Abdallah Jabbouri Mosque,,,95.0,Iraq,1,1,1,,,0,201601040047,0.0,Unknown,,,,,,0.0,,,,,4,1,,,,0.0,2016,,32.889585,,44.347304,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,0.0,0.0,0.0,,0,,,,Babil,,,,,,,10.0,Middle East & North Africa,,,"""Deadly attacks hit Sunni mosques in Iraq,"" Al Jazeera, January 4, 2016.",,,1.0,1,0,"01/04/2016: Assailants shot and killed Taha al-Juburi, a muezzin, in Iskandariyah, Babil, Iraq. No group claimed responsibility for the incident.",Muezzin: Taha al-Juburi,,,85.0,Religious figures,,,,,15.0,Religious Figures/Institutions,,,,,0.0,,5.0,Unknown Gun Type,,,,,,,5,Firearms,,,,,,,2016-01-04
14983,,,,,,,,,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Sunni Endowment,,,95.0,Iraq,1,1,1,,,0,201601050006,0.0,Unknown,,,,,,0.0,,,,,5,1,,,,0.0,2016,,33.366703,The incident occurred in the Adhamiya area.,44.363285,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,0.0,0.0,0.0,A vehicle was damaged in this attack.,1,3.0,Minor (likely < $1 million),-99.0,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Roundup of Security Incidents 05-11 January 2015,"" OSC Summary, January 5, 2016.",,,0.0,1,0,"01/05/2016: An explosive device planted in a vehicle detonated in Adhamiya area, Baghdad city, Baghdad governorate, Iraq. The owner of the vehicle, a Sunni Endowment employee, was killed in the blast. No group claimed responsibility for the incident.",Employee,,,18.0,Government Employees,,,,,2.0,Government (General),,,,,0.0,,15.0,Vehicle,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-01-05
14984,,,,,,,,2016-01-05 00:00:00,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Not Applicable,,,95.0,Iraq,1,1,1,,,0,201601050007,0.0,Unknown,,,,,,0.0,,,,,5,1,,,,0.0,2016,,33.325915,The incident occurred in Hayy Ash Shuhada area in the Al Biya’ neighborhood.,44.420385,,0.0,95.0,Iraq,,,,,,,,,2.0,0.0,0.0,0.0,-99.0,,5.0,0.0,0.0,It is unknown if any property was damaged in this attack.,-9,,,,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Roundup of Security Incidents 05-11 January 2015,"" OSC Summary, January 5, 2016.",,,1.0,1,0,"01/05/2016: An explosive device detonated in Hayy Ash Shuhada area, Al Biya’ neighborhood, Baghdad city, Baghdad governorate, Iraq. At least two people were killed and five people were injured in the blast. No group claimed responsibility for the incident.",Civilians,,,67.0,Unnamed civilians-ambiguous,,,,,14.0,Private Citizens & Property,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-01-05
14985,,,,,,,,2016-01-05 00:00:00,3,Bombing/Explosion,,,,,Mushahidah,,,1.0,8.0,,,,,Personal claim,,Iraqi Police Service (IPS),,,95.0,Iraq,1,1,1,,,0,201601050008,0.0,Islamic State of Iraq and the Levant (ISIL),,,,,,0.0,,,,,5,1,,,,0.0,2016,,33.649346,,44.266472,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,4.0,0.0,0.0,,0,,,,Saladin,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Roundup of Security Incidents 05-11 January 2015,"" OSC Summary, January 5, 2016.","""Terrorism: Transcript of ISIL's Al-Bayan Radio Broadcast for 8 January,"" Twitter, January 8, 2016.",,1.0,1,0,"01/05/2016: An explosive device detonated targeting a police patrol in Mushahidah, Saladin, Iraq. At least one police officer was killed and four officers were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.",Patrol,,,23.0,Police Patrol (including vehicles and convoys),,,,,3.0,Police,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-01-05
14986,,,,,,,,2016-01-05 00:00:00,3,Bombing/Explosion,,,,,Yusufiyah,,,1.0,8.0,,,,,Personal claim,,Not Applicable,,,95.0,Iraq,1,1,1,,,0,201601050009,0.0,Islamic State of Iraq and the Levant (ISIL),,,,,,0.0,,,,,5,1,,,,0.0,2016,,33.079176,,44.253059,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,9.0,0.0,0.0,It is unknown if any property was damaged in this attack.,-9,,,,Babil,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Roundup of Security Incidents 05-11 January 2015,"" OSC Summary, January 5, 2016.","""Terrorism: Transcript of ISIL's Al-Bayan Radio Broadcast for 6 January,"" Twitter, January 6, 2016.",,1.0,1,0,"01/05/2016: An explosive device detonated near a market in Yusufiyah, Babil, Iraq. At least one person was killed and nine people were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.",Civilians,,,67.0,Unnamed civilians-ambiguous,,,,,14.0,Private Citizens & Property,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-01-05
14987,,,,,,,,,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Not Applicable,,,95.0,Iraq,1,1,1,,,0,201601050010,0.0,Unknown,,,,,,0.0,,,,,5,1,,,,0.0,2016,,33.30501,The incident occurred in Hayy An Nuayriyah in the Baghdad al-Jadeeda area.,44.488807,,0.0,95.0,Iraq,,,,,,,,,2.0,0.0,0.0,0.0,-99.0,,4.0,0.0,0.0,It is unknown if any property was damaged in this attack.,-9,,,,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Roundup of Security Incidents 05-11 January 2015,"" OSC Summary, January 5, 2016.",,,0.0,1,0,"01/05/2016: An explosive device detonated near shops in Hayy An Nuayriyah, Baghdad al-Jadeeda, Baghdad city, Baghdad governorate, Iraq. At least two people were killed and four people were injured in the blast. No group claimed responsibility for the incident.",Civilians,,,67.0,Unnamed civilians-ambiguous,,,,,14.0,Private Citizens & Property,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-01-05
14988,,,,,,,,,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Not Applicable,,,95.0,Iraq,1,1,1,,,0,201601050011,0.0,Unknown,,,,,,0.0,,,,,5,1,,,,0.0,2016,,33.30073,The incident occurred in the Camp Sarah area in the Karada neighborhood.,44.453576,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,7.0,0.0,0.0,It is unknown if any property was damaged in this attack.,-9,,,,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Roundup of Security Incidents 05-11 January 2015,"" OSC Summary, January 5, 2016.",,,0.0,1,0,"01/05/2016: An explosive device detonated near a cafe in Camp Sarah area, Baghdad city, Baghdad governorate, Iraq. At least one person was killed and seven people were injured in the blast. No group claimed responsibility for the incident.",Civilians,,,67.0,Unnamed civilians-ambiguous,,,,,14.0,Private Citizens & Property,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-01-05
14991,,,,,,1.0,Insurgency/Guerilla Action,2016-01-05 00:00:00,3,Bombing/Explosion,,,,,Ramadi,,,1.0,8.0,,,,,Personal claim,,Iraqi Armed Forces,Iraqi Police Service (IPS),,95.0,Iraq,1,1,0,,,1,201601050018,0.0,Islamic State of Iraq and the Levant (ISIL),,,,,,0.0,,,,,5,1,,,,0.0,2016,,33.416443,,43.299799,,0.0,95.0,Iraq,95.0,Iraq,,,,,,,5.0,5.0,0.0,0.0,-99.0,,0.0,0.0,0.0,,0,,,,Al Anbar,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Roundup of Security Incidents 05-11 January 2015,"" OSC Summary, January 5, 2016.","""Terrorism: Transcript of ISIL's Al-Bayan Radio Broadcast for 6 January,"" Twitter, January 6, 2016.",,1.0,1,0,"01/05/2016: Assailants targeted military and police personnel with five explosives-laden vehicles in center of Ramadi, Al Anbar, Iraq. Casualties are unknown. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.",Troops,Forces,,34.0,"Military Personnel (soldiers, troops, officers, forces)",25.0,Police security forces/Officers,,,4.0,Military,3.0,Police,,,0.0,Four explosives-laden vehicles and one explosives-laden motorcycle were used in the attack.,15.0,Vehicle,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-01-05
14992,,,,,,,,2016-01-05 00:00:00,3,Bombing/Explosion,,,,,Ramadi,,,0.0,,,,,,,,Ar Ramadi Hospital,,,95.0,Iraq,1,1,1,,,0,201601050019,0.0,Islamic State of Iraq and the Levant (ISIL),,,,,,0.0,,,,,5,1,,,,0.0,2016,,33.416853,The incident occurred in the Ath Thaylah area.,43.300289,,0.0,95.0,Iraq,,,,,,,,,0.0,0.0,0.0,0.0,-99.0,,0.0,0.0,0.0,A hospital was damaged in this attack.,1,3.0,Minor (likely < $1 million),-99.0,Al Anbar,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Roundup of Security Incidents 05-11 January 2015,"" OSC Summary, January 5, 2016.",,,1.0,1,0,"01/05/2016: Assailants detonated explosive devices at the Ramadi Hospital in Ath Thaylah, northern Ramadi, Al Anbar, Iraq. There were no reported casualties resulting from the blasts. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",Hospital,,,6.0,Medical/Pharmaceutical,,,,,1.0,Business,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-01-05
15003,,,,,"Casualty numbers for this incident conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.",1.0,Insurgency/Guerilla Action,,3,Bombing/Explosion,,,,,Nukhayb,,,1.0,7.0,,,,,"Posted to website, blog, etc.",,Iraqi Armed Forces,,,95.0,Iraq,1,1,0,,,1,201601050047,0.0,Islamic State of Iraq and the Levant (ISIL),,,,,,0.0,,,,,5,1,,,,0.0,2016,,32.041038,,42.254701,,0.0,95.0,Iraq,,,,,,,,,5.0,2.0,0.0,0.0,2.0,,2.0,0.0,0.0,An unknown number of military vehicles and a military base were damaged in this attack.,1,4.0,Unknown,-99.0,Al Anbar,,,,,,,10.0,Middle East & North Africa,,,"""Eight Iraqi soldiers killed near Saudi borders,"" MENAFN, January 5, 2016.","""Several Soldiers Killed in Double IS Attack against Iraqi Military Base,"" Latin American Herald Tribune, January 5, 2016.","""IS target Iraqi-Saudi border town with suicide attacks,"" Al Watan Voice, January 5, 2016.",1.0,1,1,"01/05/2016: Suicide bombers detonated two explosives-laden vehicles at an Iraqi military base in Nukhayb, Al Anbar, Iraq. In addition to the assailants, at least three security force members were killed two members were injured in the blasts. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.",Base,,,27.0,Military Barracks/Base/Headquarters/Checkpost,,,,,4.0,Military,,,,,0.0,Two explosives-laden vehicles were used in the attack.,15.0,Vehicle,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-01-05
